"POINTID_2015","POINTID_2018","SURVEY_DATE","Revisited_point","Elevation","Coarse","Clay","Sand","Silt","pH_CaCl2_2015","pH_CaCl2_2018","pH_H20","pH_H2O","EC_2015","EC_2018","OC_2015","OC_2018","OC..20.30.cm.","CaCO3_2015","CaCO3_2018","CaCO3..20.30.cm.","P_2015","P_2018","N_2015","N_2018","K_2015","K_2018","LC_2015","LC_2018","LU_2015","LU_2018","NUTS_0_2015","NUTS_0_2018","NUTS_1_2015","NUTS_1_2018","NUTS_2_2015","NUTS_2_2018","NUTS_3_2015","NUTS_3_2018","Soil_Stones","Depth","Ox_Al","Ox_Fe","Elev","TH_LAT","TH_LONG"
47482612,47482612,"26-08-18","Yes",105,NA,NA,NA,NA,4.7,4.3,5.15,4.71,17.07,22.28,41.1,"30","",0,NA,NA,25,"23.3",4.2,"2.6",85.9,"165.1","E20","E20","U111","U111","SI","SI","SI0","SI0","SI03","SI03","SI032","SI032",3,"0-20 cm",NA,NA,823,46.47737025,15.56035829
47482734,47482734,"17-07-18","Yes",256,26,7,46,47,6.7,6.6,6.9,6.89,82.9,96.5,141.3,"285.8","",370,"69",NA,24.9,"19.9",6.1,"13.2",62.9,"145.4","C31","C31","U120","U120","AT","AT","AT2","AT2","AT22","AT22","AT223","AT223",1,"0-20 cm",NA,NA,1009,47.57210351,15.67776567
47482742,47482742,"19-07-18","Yes",89,27,4,68,28,3.8,4.2,4.24,4.69,94.3,59.4,328.5,"336.4","",0,"4",NA,67.9,"35.2",17.2,"14.6",452.4,"269","C21","C21","U120","U120","AT","AT","AT2","AT2","AT22","AT22","AT223","AT223",1,"0-20 cm",NA,NA,1105,47.64386094,15.6856875
47482810,47482810,"24-05-18","Yes",119,NA,NA,NA,NA,7.4,7.3,7.78,7.85,18.22,27.9,14.7,"16.5","",51,"48",NA,104.1,"104.4",1.5,"1.7",335.8,"477.1","B16","B16","U111","U111","AT","AT","AT1","AT1","AT12","AT12","AT123","AT123",1,"0-20 cm",0.8,0.8,221,48.25366633,15.75417784
47482864,47482864,"25-06-18","Yes",233,NA,NA,NA,NA,6.6,6.5,6.8,6.93,24.9,21.9,47.6,"54.7","",13,"4",NA,14.7,"11",2.9,"3.2",131.8,"222.9","C21","C21","U120","U120","AT","AT","AT1","AT1","AT12","AT12","AT124","AT125",1,"0-20 cm",NA,NA,10444,48.73776101,15.81008072
47482986,47482986,"30-07-18","Yes",851,NA,NA,NA,NA,4.8,5,5.18,5.68,4.7,5.65,18.4,"19","",0,NA,NA,39.6,"68.3",2.2,"2",46.9,"80.3","E20","E20","U111","U111","CZ","CZ","CZ0","CZ0","CZ05","CZ05","CZ053","CZ053",1,"0-20 cm",NA,NA,433,49.8309673,15.94158005
47483040,47483040,"30-05-18","Yes",-4,NA,NA,NA,NA,6.6,7.2,6.76,7.8,10.42,18.34,22.3,"20.9","",2,"114",NA,74.9,"52.8",2.7,"2.3",371.4,"557.5","B11","B32","U111","U111","CZ","CZ","CZ0","CZ0","CZ05","CZ05","CZ052","CZ052",1,"0-20 cm",NA,NA,278,50.31464573,16.00220559
47484016,47484016,"21-06-18","Yes",28,NA,NA,NA,NA,4.4,3.9,5.06,4.87,7.16,6.24,33,"30.9","",0,NA,NA,9.4,"< LOD",2.7,"2.3",105.9,"84.4","C22","C22","U120","U120","SE","SE","SE1","SE1","SE11","SE11","SE110","SE110",2,"0-20 cm",NA,NA,24,59.04374269,17.43955856
47484084,47484084,"25-06-18","Yes",15,NA,NA,NA,NA,6.2,5.5,6.39,5.97,81.6,21.71,93.7,"48.5","",0,NA,NA,15.1,"< LOD",7.8,"4.1",146.4,"101.7","E10","E10","U111","U111","SE","SE","SE1","SE1","SE12","SE12","SE121","SE121",1,"0-20 cm",NA,NA,8,59.65149328,17.57168551
47484120,47484120,"04-07-18","Yes",527,NA,NA,NA,NA,5.5,6.1,5.74,6.41,33.2,15.62,46.2,"43.2","",0,NA,NA,37.2,"33.4",4.6,"4.1",437.7,"433.4","E20","E20","U111","U111","SE","SE","SE1","SE1","SE12","SE12","SE121","SE121",4,"0-20 cm",NA,NA,24,59.9732426,17.64386917
47484138,47484138,"12-07-18","Yes",325,NA,NA,NA,NA,4.6,5.6,5.06,5.96,25.6,23,67.5,"92.4","",0,NA,NA,8.1,"< LOD",3.9,"5.4",57.1,"68.3","C23","C23","U120","U120","SE","SE","SE1","SE1","SE12","SE12","SE121","SE121",1,"0-20 cm",NA,NA,48,60.13411747,17.68056241
47484178,47484178,"21-08-18","Yes",44,NA,NA,NA,NA,6.7,6.7,7.06,7.1,15.72,14.52,19.4,"20.2","",49,"36",NA,10,"11.2",2.2,"2.2",124.5,"136.2","C23","C23","U120","U120","SE","SE","SE1","SE1","SE12","SE12","SE121","SE121",1,"0-20 cm",NA,NA,10,60.4916185,17.76357967
47502046,47502046,"16-05-18","Yes",304,NA,NA,NA,NA,7.4,7.2,7.78,8.01,18.3,25.61,12.2,"14.4","",495,"322",NA,15.8,"< LOD",1.5,"1.5",426.5,"643.4","F40","B54","U112","U111","IT","IT","ITF","ITF","ITF4","ITF4","ITF46","ITF46",3,"0-20 cm",NA,NA,929,41.38447376,15.11230619
47502060,47502060,"01-07-18","Yes",905,NA,NA,NA,NA,7.5,7.3,7.87,7.53,20.6,25.06,8.3,"23.9","",274,"247",NA,8.7,"< LOD",1.2,"2.8",493.1,"500.9","E30","E30","U112","U112","IT","IT","ITF","ITF","ITF4","ITF4","ITF46","ITF46",3,"0-20 cm",NA,NA,565,41.51071176,15.12275694
47502100,47502100,"12-07-18","Yes",162,NA,NA,NA,NA,7.6,7.5,8.1,8.15,15.96,32.85,13.8,"10.8","",137,"186",NA,17.1,"< LOD",1.1,"0.9",503,"309.1","B12","B31","U111","U111","IT","IT","ITF","ITF","ITF4","ITF4","ITF46","ITF46",1,"0-20 cm",NA,NA,85,41.87129882,15.15293887
47502586,47502586,"11-08-18","Yes",153,NA,NA,NA,NA,4.6,3.6,5.04,4.03,7.41,21.7,19.1,"44.7","",0,NA,NA,12.1,"16.8",1.7,"3.2",39,"63.2","C31","C31","U120","U120","SI","SI","SI0","SI0","SI03","SI03","SI034","SI034",1,"0-20 cm",NA,NA,304,46.2426133,15.5619823
47502700,47502700,"22-06-18","Yes",139,17,12,30,58,5.6,6,5.94,6.34,36.9,29.04,29.5,"31.6","",2,NA,NA,29.3,"33.4",3.5,"3.5",70.7,"106.7","E20","E20","U111","U111","AT","AT","AT2","AT2","AT22","AT22","AT224","AT224",2,"0-20 cm",NA,NA,768,47.26572273,15.67075658
47502772,47502772,"24-07-18","Yes",132,33,6,67,27,6.3,6.1,6.42,6.34,131.3,145.6,334.7,"418.5","",13,"3",NA,36.2,"54.9",15.9,"21.2",267.4,"442.9","C33","C32","U120","U120","AT","AT","AT1","AT1","AT12","AT12","AT122","AT122",1,"0-20 cm",NA,NA,10869,47.91152793,15.74232302
47502910,47502910,"23-07-18","Yes",330,NA,NA,NA,NA,4.1,4,4.65,4.93,4.97,5.84,21.4,"25.3","",1,"1",NA,55.9,"50",2,"2",97,"98.8","C32","C32","U120","U120","CZ","CZ","CZ0","CZ0","CZ06","CZ06","CZ063","CZ063",1,"0-20 cm",NA,NA,488,49.14859651,15.88613416
47504008,47504008,"17-06-18","Yes",265,NA,NA,NA,NA,4.2,4.8,4.49,5.71,53.7,14.52,102.7,"82.7","",0,NA,NA,28.1,"20.2",7.3,"4.7",133.9,"216","C21","F40","U120","U120","SE","SE","SE1","SE1","SE12","SE12","SE122","SE122",1,"0-20 cm",NA,NA,15,58.9703644,17.45888964
47504040,47504040,"03-09-18","Yes",183,NA,NA,NA,NA,4.1,3.6,4.57,4.34,14.16,6.35,20.4,"63.2","",0,NA,NA,9.7,"< LOD",1.3,"2.2",37.8,"47.4","C22","C23","U120","U120","SE","SE","SE1","SE1","SE11","SE11","SE110","SE110",1,"0-20 cm",NA,NA,21,59.2563483,17.52038005
47504058,47504058,"22-08-18","Yes",261,NA,NA,NA,NA,4.5,5.2,4.94,6.12,14.38,6.3,10.2,"20.5","",0,NA,NA,50.2,"35.4",1.2,"1.7",92.7,"164.8","B15","B53","U111","U111","SE","SE","SE1","SE1","SE11","SE11","SE110","SE110",3,"0-20 cm",NA,NA,-20,59.41721342,17.5554899
47504166,47504166,"29-08-18","Yes",672,NA,NA,NA,NA,3.5,5.8,4.23,6.23,41.1,13.97,286.3,"68.6","",0,"1",NA,35.1,"< LOD",11.9,"4.6",183.5,"57.2","C23","C33","U120","U120","SE","SE","SE1","SE1","SE12","SE12","SE121","SE121",2,"0-20 cm",NA,NA,28,60.38240053,17.77441393
47504508,47504508,"27-07-18","Yes",156,NA,NA,NA,NA,4.4,4.6,4.66,5.34,45,10.37,51,"39.4","",0,NA,NA,34.8,"< LOD",4.1,"3.2",150.4,"291.8","C10","C10","U120","U120","SE","SE","SE3","SE3","SE32","SE32","SE321","SE321",1,"0-20 cm",NA,NA,112,63.43901351,18.57603501
47504526,47504526,"27-07-18","Yes",485,NA,NA,NA,NA,3.6,4.1,4.26,4.63,32.6,9.26,122.7,"88.1","",0,NA,NA,36.6,"26.5",6,"4.2",137.6,"108.2","C21","E30","U120","U120","SE","SE","SE3","SE3","SE32","SE32","SE321","SE321",1,"0-20 cm",NA,NA,178,63.59990226,18.6235194
47504760,47504760,"11-07-18","Yes",772,NA,NA,NA,NA,3.7,3.9,4.43,4.88,6.33,4.39,33.2,"34.4","",0,"1",NA,18.3,"11.7",1.8,"1.3",50,"48.5","C22","C22","U120","U120","SE","SE","SE3","SE3","SE33","SE33","SE332","SE332",3,"0-20 cm",NA,NA,419,65.69159538,19.29963761
47522416,47522416,"09-05-18","Yes",276,0,31,15,54,5.7,5.7,5.94,6.23,15.74,9.34,72.4,"49.4","",2,"1",NA,6.8,"< LOD",5,"3.4",247.2,"173.6","C10","C10","U420","U420","HR","HR","HR0","HR0","HR03","HR03","HR032","HR032",1,"0-20 cm",NA,NA,762,44.71414728,15.43453076
47522710,47522710,"22-06-18","Yes",147,NA,NA,NA,NA,3.5,3.3,4.09,3.82,24.9,16.83,105.1,"154.1","",0,NA,NA,71.2,"31.5",6.5,"8.3",89.3,"81.7","C21","C21","U120","U120","AT","AT","AT2","AT2","AT22","AT22","AT224","AT224",4,"0-20 cm",NA,NA,627,47.35405148,15.70695091
47522738,47522738,"10-05-18","Yes",91,NA,NA,NA,NA,6.5,6.7,6.68,7.01,18.31,11.5,25,"30.3","",0,"1",NA,8.1,"< LOD",2.7,"3",18.7,"33.3","E20","E20","U361","U111","AT","AT","AT2","AT2","AT22","AT22","AT223","AT223",1,"0-20 cm",NA,NA,750,47.60520776,15.73476033
47522746,47522746,"23-07-18","Yes",-5,26,12,44,44,4.5,4.2,5.01,4.97,10.75,7.6,34.8,"29.1","",0,"1",NA,54.2,"16.4",3.3,"2.8",85.9,"77.8","C21","C21","U120","U120","AT","AT","AT1","AT1","AT12","AT12","AT122","AT122",1,"0-20 cm",NA,NA,794,47.67695905,15.74276958
47522800,47522800,"05-07-18","Yes",10,NA,NA,NA,NA,4.3,4.7,4.66,5.46,30.4,7.48,26.9,"20.4","",0,"3",NA,29.9,"< LOD",2.8,"1.9",67.1,"90.5","C10","C10","U120","U420","AT","AT","AT1","AT1","AT12","AT12","AT123","AT123",1,"0-20 cm",NA,NA,331,48.16119375,15.7975866
47522858,47522858,"12-06-18","Yes",82,22,16,50,34,7.4,7.1,8,8,19.36,20.82,15.7,"18.1","",65,"81",NA,60.7,"36.1",1.6,"1.8",331.1,"498.6","B82","B82","U111","U111","AT","AT","AT1","AT1","AT12","AT12","AT124","AT124",1,"0-20 cm",0.7,0.8,351,48.68113594,15.8579662
47522872,47522872,"25-06-18","Yes",204,NA,NA,NA,NA,5.8,5.6,6.04,6.31,15.53,9.09,11.1,"12.4","",0,NA,NA,36,"33.9",1.4,"1.5",149.4,"215.6","B11","B11","U111","U111","AT","AT","AT1","AT1","AT12","AT12","AT125","AT125",2,"0-20 cm",NA,NA,10470,48.80661512,15.87278002
47522908,47522908,"23-07-18","Yes",46,NA,NA,NA,NA,6.8,6.8,6.92,7.05,14.72,17.71,34.6,"36.4","",8,"3",NA,28.9,"22.6",3.9,"3.8",112.9,"155.2","E20","E20","U111","U111","CZ","CZ","CZ0","CZ0","CZ06","CZ06","CZ063","CZ063",1,"0-20 cm",NA,NA,456,49.12923431,15.91131036
47523010,47523010,"24-07-18","Yes",153,NA,NA,NA,NA,6.2,6.3,6.36,6.75,13.64,8.94,18.6,"19.6","",1,NA,NA,34.6,"20.4",2.4,"2.2",175.9,"183.5","B11","B11","U111","U111","CZ","CZ","CZ0","CZ0","CZ05","CZ05","CZ053","CZ053",2,"0-20 cm",NA,NA,249,50.04301341,16.02401833
47523154,47523154,"05-07-18","Yes",764,NA,NA,NA,NA,4.5,4.7,4.88,5.57,22.1,6.88,9.7,"15","",0,"1",NA,75.4,"75.3",1.1,"1.4",219.2,"290.5","E30","E30","U112","U112","PL","PL","PL5","PL5","PL51","PL51","PL516","PL516",1,"0-20 cm",NA,NA,180,51.33235298,16.1926216
47523214,47523214,"06-05-18","Yes",240,NA,NA,NA,NA,3.8,6.8,3.84,7.18,12.58,32.06,7,"9.3","",0,"3",NA,53.6,"89.5",0.8,"1.2",12.3,"203.7","B13","E20","U111","U111","PL","PL","PL4","PL4","PL43","PL43","PL432","PL432",1,"0-20 cm",NA,NA,133,51.86936301,16.26638614
47523334,47523334,"13-07-18","Yes",17,NA,NA,NA,NA,4.2,3.7,4.59,4.28,2.41,3.75,7.3,"19.3","",0,"2",NA,28.9,"14.2",0.4,"1",2.6,"29.2","C22","C22","U120","U120","PL","PL","PL4","PL4","PL41","PL41","PL411","PL411",1,"0-20 cm",NA,NA,74,52.94305426,16.42060073
47524150,47524150,"12-09-18","Yes",743,NA,NA,NA,NA,4,6,4.41,6.3,47.3,21.6,255.7,"144.8","",0,"1",NA,27.7,"< LOD",16.6,"9.2",86.4,"88.1","C10","C21","U120","U120","SE","SE","SE1","SE1","SE12","SE12","SE121","SE121",2,"0-20 cm",NA,NA,30,60.23744266,17.77685804
47524702,47524702,"19-09-18","Yes",258,NA,NA,NA,NA,4.3,3.3,4.89,4.09,3.52,4.59,14.6,"21.2","",0,NA,NA,17,"21.9",0.8,"1",22.8,"37.3","C22","C22","U120","U120","SE","SE","SE3","SE3","SE33","SE33","SE331","SE331",1,"0-20 cm",NA,NA,306,65.17075843,19.16316747
47524906,47524906,"01-09-18","Yes",46,12,9,52,39,3.9,4.4,4.3,4.99,15.45,2.42,48.2,"8.5","",0,"1",NA,12.6,"12.2",2.5,"0.6",34.2,"22.3","C31","C31","U120","U120","SE","SE","SE3","SE3","SE33","SE33","SE332","SE332",1,"0-20 cm",NA,NA,386,66.99419312,19.83046722
47541538,47541538,"21-05-18","Yes",93,NA,NA,NA,NA,7.4,7.3,7.52,7.82,51.4,22.72,39.7,"49.1","",237,"95",NA,69.3,"16.3",4.2,"5",553.9,"288.5","B54","E30","U111","U111","IT","IT","ITG","ITG","ITG1","ITG1","ITG18","ITG18",1,"0-10 cm",NA,NA,320,36.78884558,14.81341337
47542736,47542736,"17-07-18","Yes",148,21,7,53,41,3.3,2.9,3.75,3.64,15.78,24.2,121.6,"289.3","",0,NA,NA,16.1,"46.7",6.5,"11.9",90.7,"317.9","C21","C21","U120","U120","AT","AT","AT2","AT2","AT22","AT22","AT223","AT223",1,"0-20 cm",NA,NA,1167,47.58587287,15.75927001
47542880,47542880,"22-08-18","Yes",163,NA,NA,NA,NA,6.3,6.2,6.55,6.78,7.48,9.28,14.8,"13.3","",0,NA,NA,66.8,"27.5",1.8,"1.5",192.4,"193","B11","B11","U111","U111","CZ","CZ","CZ0","CZ0","CZ06","CZ06","CZ064","CZ064",1,"0-20 cm",1.1,2.5,422,48.87687516,15.90847447
47542934,47542934,"29-07-18","Yes",133,NA,NA,NA,NA,5.6,6,5.87,6.66,38.6,9.99,21.3,"17.8","",0,NA,NA,98.9,"90.9",2.6,"2",186.8,"194.1","B16","B11","U111","U111","CZ","CZ","CZ0","CZ0","CZ06","CZ06","CZ063","CZ063",1,"0-20 cm",NA,NA,10569,49.36074615,15.96698944
47542970,47542970,"24-05-18","Yes",19,NA,NA,NA,NA,3.3,3.7,3.86,4.28,10.97,9.98,40.9,"51.2","",0,NA,NA,25.6,"13.6",2.4,"3",71,"99.3","C21","E10","U120","U120","CZ","CZ","CZ0","CZ0","CZ06","CZ06","CZ063","CZ063",1,"0-20 cm",NA,NA,673,49.6832554,16.00681642
47542978,47542978,"24-05-18","Yes",178,NA,NA,NA,NA,3,3,3.67,3.45,15.89,10.76,71.3,"46.6","",0,NA,NA,97.2,"68.5",3.8,"2.6",92.9,"75.1","C21","C21","U120","U120","CZ","CZ","CZ0","CZ0","CZ05","CZ05","CZ053","CZ053",1,"0-20 cm",NA,NA,658,49.75491663,16.01575755
47542996,47542996,"27-07-18","Yes",109,NA,NA,NA,NA,6.1,5.7,6.29,6.18,9.15,10.86,15.4,"14.3","",1,NA,NA,20.9,"16.6",1.8,"1.6",111.3,"125.6","B11","B32","U111","U111","CZ","CZ","CZ0","CZ0","CZ05","CZ05","CZ053","CZ053",1,"0-20 cm",NA,NA,290,49.91614464,16.03599734
47543032,47543032,"28-05-18","Yes",158,NA,NA,NA,NA,6.1,5.6,6.23,6.19,6.82,19.48,15,"13.6","",0,NA,NA,35.1,"34.4",1.7,"1.7",78.3,"120.2","B11","B13","U111","U111","CZ","CZ","CZ0","CZ0","CZ05","CZ05","CZ052","CZ052",1,"0-20 cm",NA,NA,300,50.23856106,16.07699178
47543176,47543176,"08-08-18","Yes",209,NA,NA,NA,NA,5.1,4.8,5.6,5.61,4.67,4.66,9.1,"6.6","",0,NA,NA,63.8,"33.1",1,"0.9",178.6,"46.7","E10","E20","U420","U420","PL","PL","PL5","PL5","PL51","PL51","PL516","PL516",1,"0-20 cm",NA,NA,184,51.52773682,16.24815052
47543198,47543198,"07-05-18","Yes",120,NA,NA,NA,NA,7.3,7.1,7.78,7.3,18.82,33.93,8.5,"9.1","",6,"3",NA,131.6,"99.7",1.1,"1.2",191,"234.4","B11","B22","U111","U111","PL","PL","PL4","PL4","PL43","PL43","PL432","PL432",1,"0-20 cm",NA,NA,138,51.72463058,16.27535935
47543212,47543212,"06-05-18","Yes",111,NA,NA,NA,NA,4,3.9,4.53,4.26,3.46,6.02,10.4,"9.1","",0,"1",NA,98.3,"83.9",0.8,"0.8",15,"38.9","C22","C22","U120","U120","PL","PL","PL4","PL4","PL43","PL43","PL432","PL432",1,"0-20 cm",NA,NA,159,51.84991849,16.29282646
47544094,47544094,"29-06-18","Yes",150,NA,NA,NA,NA,5.4,5.1,5.8,5.51,12.39,16.52,45.6,"40.4","",0,NA,NA,21.9,"16.7",3.1,"2.8",208.8,"146.6","C32","C32","U120","U120","SE","SE","SE1","SE1","SE12","SE12","SE121","SE121",1,"0-20 cm",NA,NA,23,59.735065,17.69742805
47544130,47544130,"10-08-18","Yes",83,NA,NA,NA,NA,3.1,3.9,3.92,4.29,36.3,16.59,526.3,"295.5","",0,NA,NA,42.6,"13",14.7,"11.5",350.3,"208.4","C32","D20","U120","U120","SE","SE","SE1","SE1","SE12","SE12","SE121","SE121",1,"0-20 cm",NA,NA,74,60.05675194,17.7710469
47544566,47544566,"25-09-18","Yes",59,NA,NA,NA,NA,4.3,4.1,4.81,4.46,3.27,2.46,13.1,"10.4","",0,NA,NA,21.8,"< LOD",0.6,"0.4",32,"13.4","C22","C22","U120","U120","SE","SE","SE3","SE3","SE33","SE33","SE331","SE331",1,"0-20 cm",NA,NA,230,63.95292797,18.81172973
47544580,47544580,"17-09-18","Yes",117,NA,NA,NA,NA,4.1,3.4,4.35,4.19,17.12,17.2,42.1,"266.7","",0,NA,NA,31,"42.3",1.5,"8.2",75.4,"165.1","C31","C31","U120","U120","SE","SE","SE3","SE3","SE33","SE33","SE331","SE331",1,"0-20 cm",NA,NA,361,64.0780456,18.85048336
47544634,47544634,"18-09-18","Yes",141,NA,NA,NA,NA,4.5,3.8,4.63,4.38,2.48,3.5,19.3,"24.8","",0,NA,NA,19.5,"23",0.8,"0.9",26.2,"38.5","D10","C33","U120","U120","SE","SE","SE3","SE3","SE33","SE33","SE331","SE331",2,"0-20 cm",NA,NA,209,64.56064906,19.0036295
47544854,47544854,"14-09-18","Yes",122,NA,NA,NA,NA,4.1,4.2,4.41,5,15.52,4.19,18.6,"26.8","",1,"2",NA,11,"< LOD",1,"1.3",15.3,"30.2","C22","C22","U120","U120","SE","SE","SE3","SE3","SE33","SE33","SE332","SE332",1,"0-20 cm",NA,NA,295,66.52688367,19.69444792
47545012,47545012,"30-08-18","Yes",151,19,6,71,23,4.1,3.5,4.5,4.49,2.96,2.43,9.5,"17.4","",0,"1",NA,20,"19.7",0.5,"0.8",17.1,"27.4","C22","C23","U120","U120","SE","SE","SE3","SE3","SE33","SE33","SE332","SE332",2,"0-20 cm",NA,NA,370,67.93895223,20.26858198
47562650,47562650,"10-05-18","Yes",98,NA,NA,NA,NA,5.3,5.7,5.69,6.31,13.94,11.76,12.1,"15.1","",0,NA,NA,32.3,"19.5",1.5,"1.5",174,"185.9","B16","B16","U111","U111","AT","AT","AT2","AT2","AT22","AT22","AT224","AT224",1,"0-20 cm",NA,NA,325,46.81296314,15.70074642
47562664,47562664,"07-07-18","Yes",135,NA,NA,NA,NA,6.2,6.1,6.4,6.5,32.5,30.41,26.9,"27.9","",0,NA,NA,39.5,"20.9",3,"3.1",219.8,"158.2","E20","E20","U111","U111","AT","AT","AT2","AT2","AT22","AT22","AT224","AT224",1,"0-20 cm",NA,NA,330,46.93858531,15.71437019
47562706,47562706,"07-06-18","Yes",114,13,13,31,56,3.4,3.4,3.7,4.02,25,19.77,101.2,"110.7","",0,"1",NA,22.7,"18.4",5.5,"5.3",74,"128.5","C21","C21","U120","U120","AT","AT","AT2","AT2","AT22","AT22","AT224","AT224",1,"0-20 cm",NA,NA,841,47.31538581,15.75574766
47562710,47562710,"07-06-18","Yes",139,12,12,41,47,3.8,3.6,4.13,4.07,25.3,27,61.7,"105","",0,"1",NA,20.9,"34.7",3.9,"5.9",50.7,"90.9","C21","C21","U120","U120","AT","AT","AT2","AT2","AT22","AT22","AT224","AT224",1,"0-20 cm",NA,NA,922,47.3512665,15.75972847
47562732,47562732,"25-06-18","Yes",169,21,10,29,61,4.4,4.1,4.62,4.56,35.2,46.83,39.6,"58.9","",1,NA,NA,19.4,"35.1",4.2,"6.2",141.9,"167.6","E20","E20","U111","U111","AT","AT","AT2","AT2","AT22","AT22","AT224","AT224",1,"0-20 cm",NA,NA,1096,47.54859482,15.78174933
47563046,47563046,"30-05-18","Yes",143,NA,NA,NA,NA,7,5.1,7.3,5.67,16.74,12.53,23.9,"12.7","",14,NA,NA,51.8,"16.4",3,"1.5",161.6,"122","B32","B11","U111","U111","CZ","CZ","CZ0","CZ0","CZ05","CZ05","CZ052","CZ052",1,"0-20 cm",NA,NA,299,50.36243449,16.12114743
47563082,47563082,"18-08-18","Yes",87,NA,NA,NA,NA,5,4.6,5.56,5.77,10.39,5.37,14.9,"16.8","",0,NA,NA,12.7,"< LOD",1.6,"1.8",72.4,"69.1","E20","E20","U111","U111","PL","PL","PL5","PL5","PL51","PL51","PL515","PL517",1,"0-20 cm",NA,NA,617,50.68476873,16.16331016
47563298,47563298,"19-07-18","Yes",81,NA,NA,NA,NA,4.5,5.2,4.81,5.5,12.2,15.61,7,"7.6","",0,NA,NA,68.8,"52.3",0.9,"1",32.2,"110.4","B14","B18","U111","U111","PL","PL","PL4","PL4","PL41","PL41","PL418","PL418",2,"0-20 cm",0.6,1.3,119,52.61782864,16.43223237
47564108,47564108,"20-06-18","Yes",32,NA,NA,NA,NA,4.6,4.9,5.07,5.33,12.63,7.8,38.3,"26.6","",0,NA,NA,14.4,"< LOD",3.8,"2.5",181.5,"176.7","E10","E10","U112","U120","SE","SE","SE1","SE1","SE12","SE12","SE121","SE121",2,"0-20 cm",NA,NA,-3,59.85820534,17.76126869
47564180,47564180,"21-08-18","Yes",90,NA,NA,NA,NA,5.6,5.5,5.85,5.94,8.19,6.75,23.2,"23.8","",0,NA,NA,11.9,"12.9",2.4,"2.4",18.9,"31.9","E20","E20","U111","U111","SE","SE","SE1","SE1","SE12","SE12","SE121","SE121",1,"0-20 cm",NA,NA,8,60.5015358,17.9121198
47564558,47564558,"25-09-18","Yes",39,NA,NA,NA,NA,4.1,3.7,4.49,4.46,5.75,2.68,12.2,"13.9","",0,"1",NA,5.1,"< LOD",0.7,"0.6",20.6,"15.4","C22","C22","U120","U120","SE","SE","SE3","SE3","SE33","SE33","SE331","SE331",1,"0-20 cm",NA,NA,239,63.879168,18.82991474
47564666,47564666,"10-09-18","Yes",93,NA,NA,NA,NA,4.2,4.1,4.49,4.79,2.97,2.76,11.5,"22","",0,"2",NA,16.2,"19.1",0.5,"0.8",26.7,"33.8","C22","C22","U120","U120","SE","SE","SE3","SE3","SE33","SE33","SE331","SE331",1,"0-20 cm",5.2,8.8,257,64.84428838,19.13875454
47564684,47564684,"15-09-18","Yes",50,NA,NA,NA,NA,5.1,3.6,5.41,4.37,7.05,3.03,15.2,"12.7","",0,"2",NA,24.2,"17.1",0.8,"0.6",50.1,"30.9","D10","C31","U120","U120","SE","SE","SE3","SE3","SE33","SE33","SE331","SE331",1,"0-20 cm",NA,NA,364,65.00514486,19.192609
47564910,47564910,"01-09-18","Yes",77,33,28,19,53,4.1,4.1,4.34,4.84,9.86,3.67,23.8,"28.1","",0,"2",NA,15.9,"22.1",1.4,"1.5",50.1,"63.9","C21","C21","U120","U120","SE","SE","SE3","SE3","SE33","SE33","SE332","SE332",1,"0-20 cm",NA,NA,414,67.02479807,19.93469235
47565014,47565014,"31-08-18","Yes",70,7,6,57,36,4.5,3.9,4.79,4.61,37.6,3.9,87.6,"26.5","",0,"1",NA,10,"< LOD",3.8,"1.4",55.1,"43.3","C22","C22","U120","U120","SE","SE","SE3","SE3","SE33","SE33","SE332","SE332",1,"0-20 cm",NA,NA,352,67.95413441,20.32305149
47582082,47582082,"12-07-18","Yes",5,NA,NA,NA,NA,7.5,7.4,7.89,8.16,23.9,16.2,11.2,"12.3","",67,"53",NA,13.1,"< LOD",1.4,"1.3",692.5,"785.9","B12","B12","U111","U111","IT","IT","ITF","ITF","ITF4","ITF4","ITF46","ITF46",1,"0-20 cm",0.7,0.8,225,41.70409046,15.23488432
47582496,47582496,"22-08-18","Yes",37,0,20,32,48,4.4,4.8,4.63,5.53,27.8,9.07,23.6,"22.5","",0,NA,NA,17,"12.8",2.5,"2.4",119.6,"42","E30","E20","U420","U111","HR","HR","HR0","HR0","HR04","HR04","HR04D","HR04D",1,"0-20 cm",NA,NA,181,45.42900493,15.58168344
47582608,47582608,"04-08-18","Yes",56,NA,NA,NA,NA,4.8,4.6,5.09,5.1,30.6,27.56,54.3,"30.4","",0,NA,NA,63.5,"41.2",5.8,"3.6",164.2,"90.7","E20","E20","U111","U111","SI","SI","SI0","SI0","SI03","SI03","SI032","SI032",1,"0-20 cm",NA,NA,304,46.4346546,15.68630748
47582644,47582644,"22-05-18","Yes",144,NA,NA,NA,NA,5.1,5.6,5.36,6.37,28.8,9.84,18.8,"19.3","",0,NA,NA,9.2,"< LOD",2.3,"2.3",77.2,"93.8","B13","B13","U111","U111","AT","AT","AT2","AT2","AT22","AT22","AT225","AT225",2,"0-20 cm",NA,NA,265,46.75773773,15.72102622
