"POINTID","BDfine_0_2","coarse_vol","geometry"
42323086,1.28028920696577,0.057369230769231,c(8.735411506, 50.87854167)
42361906,1.11150693183761,0.055084615384615,c(9.006040165, 40.24419758)
42362456,1.27066435221714,0.025076923076923,c(8.919707727, 45.21047688)
42401958,1.19236283398825,0.145021153846154,c(9.045787863, 40.71517442)
42402468,1.33800787296399,0.020992307692308,c(8.968527688, 45.31912243)
42403002,1.34473684724694,0.015744230769231,c(8.867354054, 50.1246571)
42403026,1.26620858742416,0.014838461538462,c(8.862202636, 50.34040805)
42403584,1.16145496058498,0.022971153846154,c(8.723527104, 55.35446148)
42422416,0.807296089523786,0.067888461538462,c(9.002423692, 44.85071886)
42423538,1.02037228541882,0.033,c(8.767710907, 54.94146599)
42443112,0.571195647178846,0.163053846153846,c(8.900368219, 51.11396598)
42443656,1.39912159957989,0.033207692307692,c(8.76659342, 56.00204432)
42462906,1.42505638874599,0.028038461538462,c(8.969795243, 49.26228976)
42463162,0.844115398860511,0.023853846153846,c(8.918386093, 51.56359765)
42463356,0.954264590203319,0.007434615384615,c(8.874941422, 53.30682904)
42481804,1.09087289347503,0.039842307692308,c(9.158402836, 39.32188595)
42482476,1.16582144986015,0.161192307692308,c(9.069178067, 45.39215773)
42482812,0.829204091501415,0.009767307692308,c(9.014186203, 48.41708053)
42483154,1.28036967829908,0.00995,c(8.948883656, 51.49196437)
42483322,1.31911701812679,0.064707692307692,c(8.912649459, 53.00161124)
42501808,1.10578531895441,0.021894230769231,c(9.181007929, 39.358322)
42502820,0.966780877794094,0.057076923076923,c(9.03981867, 48.48928324)
42503186,0.209478672985782,0.026153846153846,c(8.971188523, 51.77979982)
42522534,0.814348026075785,0.030046153846154,c(9.111741014, 45.9151348)
42543054,0.850223806756608,0.020446153846154,c(9.053803998, 50.59389624)
42543086,0.53605915615485,0.027346153846154,c(9.04796887, 50.88153691)
42543140,1.08692510723855,0.039703846153846,c(9.037916446, 51.36688582)
42543680,1.41047936467121,0.027759615384615,c(8.920809321, 56.21916178)
42562962,1.56845482366317,0.012161538461538,c(9.097850758, 49.76702472)
42581922,0.400744886570374,0.059226923076923,c(9.261616019, 40.39126883)
42583038,1.03297877310741,0.012138461538462,c(9.113000293, 50.45051683)
42583080,1.10865203083225,0.040465384615385,c(9.105836397, 50.82805911)
42583236,1.25334909016268,0.035013461538462,c(9.077918595, 52.23008358)
42602746,1.31397827504143,0.020623076923077,c(9.185798597, 47.82458463)
42603190,1.25022270660545,0.045398076923077,c(9.115374278, 51.81692562)
42603492,1.40897198587628,0.010938461538462,c(9.057999827, 54.53058699)
42621864,0.851976032378167,0.050642307692308,c(9.314115252, 39.8665902)
42623116,1.24522550301516,0.014596153846154,c(9.156744928, 51.15206736)
42623368,1.14106166135443,0.022576923076923,c(9.11270304, 53.41664479)
42643222,0.568661002704522,0.034380769230769,c(9.168074855, 52.1049232)
42662462,1.32793989166521,0.119538461538462,c(9.300280753, 45.26777197)
42682790,0.952784946704028,0.026842307692308,c(9.287054685, 48.22122929)
42683042,0.836633159932726,0.016653846153846,c(9.253215375, 50.48747753)
42683078,1.20677698975571,0.023846153846154,c(9.248046884, 50.81109238)
42683096,1.3453861343653,0.031973076923077,c(9.245429085, 50.97288993)
42683482,1.42881017878968,0.033888461538462,c(9.183307444, 54.44160796)
42721934,0.792646387336653,0.115557692307692,c(9.424716582, 40.50095409)
42722438,0.938134919405636,0.068817307692308,c(9.37903231, 45.05194907)
42722500,0.980466328078623,0.067015384615385,c(9.372725019, 45.61066608)
42722532,0.707714701601164,0.075192307692308,c(9.369403623, 45.89895649)
42722806,1.15716798239626,0.042161538461538,c(9.338978782, 48.36551222)
42723522,1.1313466734542,0.017807692307692,c(9.238314898, 54.80142341)
42723778,1.51568602094918,0.048246153846154,c(9.19235457, 57.1020883)
42743070,1.14582993881887,0.036907692307692,c(9.334194444, 50.73970212)
42763074,1.09559619258264,0.026192307692308,c(9.362034855, 50.77581896)
42763084,1.15598197240755,0.022865384615385,c(9.360804732, 50.86570957)
42763282,1.40134669601974,0.016396153846154,c(9.335175903, 52.64521359)
42763458,1.41587508132726,0.039375,c(9.310163878, 54.22670426)
42782380,0.697963244387855,0.157219230769231,c(9.460114596, 44.52950168)
42782484,1.20977755582563,0.014186538461538,c(9.450974062, 45.46692673)
42783592,1.49366388850647,0.092048076923077,c(9.321100343, 55.43098188)
42802392,0.516034435315854,0.021576923076923,c(9.484238655, 44.63782495)
42802824,0.732990834257692,0.077669230769231,c(9.445112804, 48.52803778)
42822448,1.58194022694582,0.037384615384615,c(9.50495604, 45.14275321)
42823644,0.615952769752544,0.020184615384615,c(9.376956583, 55.89861239)
42842416,0.885214423980495,0.111842307692308,c(9.532762142, 44.85442975)
42843218,1.14363918752647,0.046596153846154,c(9.460399141, 52.07066744)
42843682,1.33844143962381,0.037301923076923,c(9.403723581, 56.24027982)
42862808,0.787158292111429,0.054523076923077,c(9.527667889, 48.38447238)
42863186,0.725058009321846,0.046903846153846,c(9.492815929, 51.78320611)
42863320,1.326197411163,0.026144230769231,c(9.478855088, 52.98742006)
42863582,1.88656337916551,0.029346153846154,c(9.448639891, 55.34173183)
42863654,1.46447994835794,0.046692307692308,c(9.439575629, 55.9887789)
42882534,0.675790800469646,0.108984615384615,c(9.575166996, 45.91799478)
42883694,1.71036384041117,0.054107692307692,c(9.466703629, 56.34841417)
42903450,0.542497735694532,0.046659615384615,c(9.525589937, 54.15583067)
42903702,1.39760168530222,0.07435,c(9.498091653, 56.42044647)
42903756,1.13930868104238,0.017930769230769,c(9.491691529, 56.90581832)
42923736,1.49234372476175,0.047538461538462,c(9.526723231, 56.72616783)
42942490,1.15465860864681,0.027565384615385,c(9.654920593, 45.52185581)
42942810,0.674934396795801,0.108861538461538,c(9.635497544, 48.40287369)
42942840,0.64539263063829,0.113376923076923,c(9.633530647, 48.67275769)
42943084,1.06470963116387,0.034384615384615,c(9.616477132, 50.86684024)
42963748,1.11071692535107,0.167384615384615,c(9.590846015, 56.83425285)
42982530,0.860125524500391,0.134707692307692,c(9.70409907, 45.88239682)
43002406,0.709250888835295,0.011238461538462,c(9.735234346, 44.76498593)
43022470,1.38118461290842,0.044153846153846,c(9.757958253, 45.34191481)
43022488,1.1594358629953,0.083692307692308,c(9.757245159, 45.50411848)
43022722,1.03595934706522,0.029117307692308,c(9.747450877, 47.61132489)
43022764,1.07872715918656,0.008396153846154,c(9.745583466, 47.98929011)
43023088,1.37208084714983,0.021515384615385,c(9.72990393, 50.90311828)
43023106,0.727865627006552,0.020636538461538,c(9.728960856, 51.06492096)
43023370,1.23288718929254,0.034461538461538,c(9.71412843, 53.43752308)
43042466,1.29520220265177,0.015173076923077,c(9.783577322, 45.30592254)
43043086,1.4287827523802,0.022384615384615,c(9.758428202, 50.88520267)
43043486,1.42083163473298,0.094276923076923,c(9.737804833, 54.47996571)
43062380,0.677584536382133,0.047292307692308,c(9.81166543, 44.53073047)
43083104,0.532927406379153,0.024707692307692,c(9.814623724, 51.04711144)
43083270,1.47049532702922,0.023023076923077,c(9.808404767, 52.53906787)
43083598,1.5414692671512,0.030259615384615,c(9.794468908, 55.48655689)
43083770,1.53887081645279,0.036403846153846,c(9.786126319, 57.03248123)
43122426,1.06672925712945,0.016807692307692,c(9.886163262, 44.94555634)
43122714,0.747899131056434,0.096161538461538,c(9.880537765, 47.53954963)
43123092,1.1881195569526,0.018684615384615,c(9.871960406, 50.93931968)
43123120,0.61966515233345,0.031476923076923,c(9.87126248, 51.19100966)
43123686,1.30108199183939,0.052673076923077,c(9.85482253, 56.27752964)
43143096,0.827256705092721,0.077982692307692,c(9.900336512, 50.97530426)
43162914,1.15266677706584,0.094196153846154,c(9.931214671, 49.33893917)
43163458,1.38786576719804,0.104884615384615,c(9.923349374, 54.22860846)
43163818,1.56251089799477,0.0824,c(9.916788887, 57.46414308)
43182496,1.27428105241689,0.057115384615385,c(9.961619853, 45.57647566)
43182690,0.726166944658816,0.073023076923077,c(9.960344663, 47.32358721)
43182820,1.25648100193041,0.019738461538462,c(9.959426918, 48.49343209)
43183752,1.2582139208341,0.045675,c(9.950854592, 56.87084073)
43202452,0.957494139077774,0.043534615384615,c(9.987298167, 45.17996972)
43202710,0.707239682699066,0.042403846153846,c(9.98673564, 47.50361239)
43202746,0.906747412945418,0.014323076923077,c(9.986651958, 47.82760571)
43203016,1.15875597542467,0.052207692307692,c(9.985978687, 50.25615159)
43203586,1.46194734853256,0.022892307692308,c(9.984232435, 55.37888094)
43223216,0.882521388502121,0.044238461538462,c(10.01457821, 52.05392305)
43223266,1.33141943466872,0.042630769230769,c(10.01472613, 52.5032738)
43223702,1.25274791722655,0.084061538461538,c(10.01619085, 56.42141926)
43223738,0.762567275287963,0.00595,c(10.0163278, 56.74500428)
43262402,0.749086073788874,0.031019230769231,c(10.06299926, 44.72924009)
43262410,0.980273963858474,0.035948076923077,c(10.06308012, 44.80136341)
43262834,0.826937313623754,0.037823076923077,c(10.06779193, 48.61936548)
43263126,0.844356333061029,0.034826923076923,c(10.07160466, 51.24499074)
43283052,0.669301719181466,0.050084615384615,c(10.09882346, 50.57976424)
43283592,1.38013367411834,0.038419230769231,c(10.11052159, 55.43275432)
43303764,1.19780181199349,0.014048076923077,c(10.14785572, 56.97863627)
43303776,0.725861026011279,0.014480769230769,c(10.14827823, 57.08650851)
43342562,0.539800663673171,0.015386538461538,c(10.16814159, 46.17092951)
43343760,0.950821032663466,0.026788461538462,c(10.21336653, 56.94258891)
43343818,1.3565,0,c(10.21634835, 57.46399253)
43362402,0.846994610877795,0.107532692307692,c(10.18899747, 44.72908814)
43362694,0.490494137353434,0.081538461538462,c(10.19841354, 47.35941868)
43382354,0.588253704526574,0.004596153846154,c(10.21256675, 44.29622267)
43382422,0.967075836556247,0.085076923076923,c(10.21488607, 44.9093402)
43402550,0.656578766180116,0.106215384615385,c(10.24525359, 46.06269076)
43403168,1.24055728808068,0.050346153846154,c(10.27435101, 51.62219834)
43403554,1.52709766162311,0.0549,c(10.29745107, 55.09095824)
43403558,1.36153601675858,0.037921153846154,c(10.29771545, 55.1269039)
43423280,0.871953501302255,0.024621153846154,c(10.31013078, 52.62868622)
43443572,1.30835006021678,0.041923076923077,c(10.36151704, 55.25255005)
43502416,1.33020449675629,0.026221153846154,c(10.36621503, 44.85483194)
43503136,1.57929185765885,0.050169230769231,c(10.41611594, 51.33415553)
43542718,0.896374120798479,0.040869230769231,c(10.43832919, 47.57473671)
43543126,1.26247586758958,0.019830769230769,c(10.47258486, 51.24405372)
43543590,1.29246714090545,0.020292307692308,c(10.52078813, 55.4137572)
43562354,0.955022473592799,0.011232692307692,c(10.43763419, 44.29551783)
43562476,0.735871536860596,0.194261538461538,c(10.44629988, 45.39531906)
43582384,1.01030591801356,0.073721153846154,c(10.46485051, 44.56593137)
43583284,0.941349907861449,0.014861538461538,c(10.54686127, 52.66378496)
43583564,1.05718931089282,0.004090384615385,c(10.58052722, 55.1798371)
43602380,1.08023752087586,0.025834615384615,c(10.48966479, 44.52974986)
43622348,0.829204091501415,0.009767307692308,c(10.51216942, 44.24106382)
43622366,0.917851707337003,0.058644230769231,c(10.51363085, 44.40338918)
43622524,0.452287548622916,0.163994230769231,c(10.52694676, 45.82744853)
43622816,1.06769594060496,0.039028846153846,c(10.55409257, 48.45606867)
43623598,1.15352062933942,0.008973076923077,c(10.6481984, 55.48506575)
43623698,1.61294036004409,0.057807692307692,c(10.66318953, 56.38376611)
43662364,0.928890342628179,0.059307692307692,c(10.56356081, 44.38509448)
43662400,1.33185082214311,0.048219230769231,c(10.56680259, 44.70968979)
43663254,1.48005165842442,0.023169230769231,c(10.66104641, 52.39359669)
43663296,1.08023752087586,0.025834615384615,c(10.66673287, 52.77101949)
43663318,0.889954124145679,0.014061538461538,c(10.66975963, 52.96871151)
43682430,1.02324279019353,0.084513461538462,c(10.59485393, 44.97998781)
43682854,0.976892224091086,0.048738461538462,c(10.6395324, 48.79746434)
43722430,1.14926399736778,0.018084615384615,c(10.64547772, 44.97968844)
43723014,1.4448582537109,0.022630769230769,c(10.71479589, 50.23593622)
43742350,0.46623144574306,0.005515384615385,c(10.66227597, 44.25825215)
43742362,0.837891603560461,0.061919230769231,c(10.66353483, 44.36646791)
43782552,0.687915328397344,0.034823076923077,c(10.7359874, 46.07844879)
43782612,0.782466285125849,0.028903846153846,c(10.74344133, 46.61878932)
43802266,1.39409378033063,0.033092307692308,c(10.72763067, 43.49999276)
43802352,0.7715471524095,0.1326,c(10.73747976, 44.27578288)
43802474,1.08620258958426,0.008453846153846,c(10.75207423, 45.37555908)
43802576,0.691923490804742,0.008163461538462,c(10.76487203, 46.29442355)
43802684,0.635285503655931,0.041336538461538,c(10.7790551, 47.26679362)
43802766,0.625868043998387,0.017796153846154,c(10.79028519, 48.00474266)
43803090,1.06623699577296,0.098296153846154,c(10.83901336, 50.91837108)
43822404,1.19360301034807,0.018769230769231,c(10.76881421, 44.7444623)
43822458,0.994966177723489,0.063259615384615,c(10.77554315, 45.23118983)
43822800,1.15061939342161,0.099615384615385,c(10.82201339, 48.31044871)
43842966,1.37700816706296,0.0327,c(10.87504555, 49.80320762)
43843470,1.42002888400894,0.027942307692308,c(10.9682488, 54.3326751)
43862296,1.26221101368708,0.014792307692308,c(10.80536367, 43.77011622)
43862872,1.23446496580532,0.060807692307692,c(10.88733194, 48.95768734)
43863456,1.60940120881311,0.044517307692308,c(10.99596982, 54.20663961)
43882828,1.20784700236142,0.043926923076923,c(10.90739236, 48.56170253)
43902582,0.983792232776242,0.040346153846154,c(10.8954023, 46.347452)
43922404,1.24742078805198,0.078057692307692,c(10.89483975, 44.74345914)
43922494,0.703264389570397,0.008296153846154,c(10.90799329, 45.55456517)
43942340,0.74484618347917,0.09145,c(10.91073507, 44.16617295)
43942996,0.648133302337159,0.181040384615385,c(11.01964097, 50.07177141)
43943536,1.32112917023097,0.0648,c(11.13821025, 54.92438155)
43962488,0.993,0,c(10.95820016, 45.50005436)
43962526,0.667329159917699,0.121423076923077,c(10.96421322, 45.84239887)
43962530,0.548567939674618,0.020440384615385,c(10.9648519, 45.87843078)
43962560,0.619820150486328,0.014988461538462,c(10.96967729, 46.14864441)
43962614,0.635285503655931,0.041336538461538,c(10.97852271, 46.63491829)
43982388,1.16427781340518,0.106373076923077,c(10.96797345, 44.59854166)
43982406,1.17305656017284,0.027992307692308,c(10.97076414, 44.76081357)
43982428,1.1850677869009,0.033169230769231,c(10.97420386, 44.95912044)
43983288,1.05845747094687,0.025326923076923,c(11.13892778, 52.69556264)
44002614,0.891788944121699,0.036711538461538,c(11.03070488, 46.63443103)
44022576,0.819178082191781,0.124,c(11.05004999, 46.29200522)
44023246,1.06342997655401,0.12565,c(11.1878905, 52.31759962)
44023516,1.43132808332073,0.033946153846154,c(11.25737805, 54.74349141)
44042974,0.906151391597235,0.045369230769231,c(11.15452498, 49.87265039)
44043276,0.562048690788,0.004392307692308,c(11.22465385, 52.58686347)
44062500,0.536920370962584,0.037846153846154,c(11.08808544, 45.60693326)
44062504,0.602258268844152,0.022396153846154,c(11.0888012, 45.64296961)
44062508,0.322744537884599,0.162588461538462,c(11.08951819, 45.67900513)
44062594,0.60589884816052,0.311469230769231,c(11.10523627, 46.45357238)
44062810,1.53346973103236,0.048784615384615,c(11.14743365, 48.39752894)
44082612,1.10530221479123,0.160365384615385,c(11.13468217, 46.61537352)
44102458,1.22053550421157,0.019184615384615,c(11.13149059, 45.22796562)
44102480,0.750274654212688,0.055805769230769,c(11.13555476, 45.42620225)
44103574,1.23488244245616,0.034515384615385,c(11.39938211, 55.26327821)
44122502,0.614010803511141,0.043046153846154,c(11.16526398, 45.62413413)
44123180,1.23585389298302,0.039692307692308,c(11.31699651, 51.72299169)
44123522,1.61291818482941,0.018825,c(11.41443601, 54.79573588)
44142272,1.21826240996387,0.014284615384615,c(11.1479634, 43.55029906)
44143298,0.549134021850362,0.002128846153846,c(11.37836254, 52.78292374)
44143586,1.2968281485762,0.041569230769231,c(11.46619031, 55.37037912)
44162580,1.00305444887118,0.073230769230769,c(11.2323399, 46.32609054)
44163086,0.888962010170506,0.074246153846154,c(11.34982453, 50.87757821)
44163400,1.06755919280111,0.029978846153846,c(11.43825375, 53.69897082)
44182560,0.948573895658871,0.011157692307692,c(11.2540744, 46.1456826)
44202498,0.380265920223933,0.106875,c(11.2668555, 45.58692231)
44202554,0.77835832230347,0.113711538461538,c(11.27864688, 46.09134043)
44203300,1.73516483075825,0.040857692307692,c(11.46787002, 52.7998373)
44222484,0.941455882494861,0.003644230769231,c(11.2894817, 45.46048363)
44223286,1.35174638656743,0.015825,c(11.49322517, 52.67368988)
44242414,1.25871344390031,0.014751923076923,c(11.30017325, 44.82936525)
44242446,1.12259543939564,0.008734615384615,c(11.30690176, 45.1177666)
44242450,1.04191139092011,0.016423076923077,c(11.30774925, 45.1538127)
44242558,0.617938835341604,0.028536538461538,c(11.33118763, 46.12673203)
44242606,0.952494462609429,0.0519,c(11.34196019, 46.55895038)
44244052,0.885475792988314,0.078461538461538,c(11.81758054, 59.55679749)
44262222,0.665589924274731,0.071034615384615,c(11.28613382, 43.09734441)
44262496,0.51377245508982,0.165,c(11.34317957, 45.56795802)
44262538,0.594646041699999,0.014388461538462,c(11.35252233, 45.94628339)
44262618,0.704840204023913,0.014067307692308,c(11.37079401, 46.66665852)
44264058,0.837489450333331,0.006530769230769,c(11.85576832, 59.61029457)
44282288,0.833151600180971,0.158388461538462,c(11.3240294, 43.69256742)
44282494,0.82237722996828,0.013007692307692,c(11.36830993, 45.54961253)
44283610,1.85094190165622,0.043465384615385,c(11.69596674, 55.58324201)
44302538,0.348719388792594,0.007009615384615,c(11.40403658, 45.94561625)
44304076,0.09873417721519,0.0125,c(11.93556133, 59.77122432)
44322650,0.754017975854917,0.05985,c(11.45702478, 46.95369155)
44322920,1.03881856540084,0.1231,c(11.52852354, 49.38254761)
44342190,1.43466966896262,0.101542307692308,c(11.37738158, 42.80721689)
44342402,1.19147068021583,0.028419230769231,c(11.42363621, 44.71955881)
44342474,0.579145978152929,0.1944,c(11.44030106, 45.36840765)
44343058,0.844969583528311,0.178076923076923,c(11.5968954, 50.62267109)
44362440,1.1965943835552,0.018815384615385,c(11.45771434, 45.06169448)
44363574,1.31439663274897,0.058807692307692,c(11.80804532, 55.25808061)
44382616,0.87514391351149,0.013830769230769,c(11.52690187, 46.64654503)
44384020,0.337732208980303,0.011169230769231,c(12.04740457, 59.26560831)
44402394,1.22360369111219,0.049692307692308,c(11.49729349, 44.64639033)
44402962,1.00021622996693,0.032369230769231,c(11.65145058, 49.75858497)
44403106,1.4050125972346,0.005428846153846,c(11.69728887, 51.05282373)
44403826,0.712399456805599,0.0427,c(11.98376598, 57.52125788)
44403838,0.384605093782692,0.011011538461538,c(11.98954786, 57.62909713)
44422216,0.492005054133736,0.068546153846154,c(11.48071891, 43.04053427)
44422522,0.827797783285788,0.013092307692308,c(11.55444825, 45.79936072)
44442424,1.27183481080046,0.035511538461538,c(11.55507578, 44.91604943)
44442510,0.722670627896427,0.135207692307692,c(11.57700986, 45.69089532)
44444080,0.693478184108003,0.019680769230769,c(12.18632322, 59.80354236)
44463286,1.41974383988419,0.022246153846154,c(11.84792247, 52.668736)
44464042,0.16776782957703,0.003384615384615,c(12.19983093, 59.46127562)
44482376,1.05056990675767,0.076434615384615,c(11.59334836, 44.48263875)
44482626,1.01403578555786,0.149098076923077,c(11.66018396, 46.73463293)
44482636,0.78759302042559,0.036088461538462,c(11.66301037, 46.82464674)
44482834,1.30035020503457,0.036278846153846,c(11.72163603, 48.60605049)
44483006,0.837636106724296,0.074538461538462,c(11.77702961, 50.15241221)
44483096,1.29030999208079,0.057792307692308,c(11.80784457, 50.96123993)
44483176,1.39711032787277,0.033161538461538,c(11.83637585, 51.68005903)
44484206,0.128905651025734,0.006715384615385,c(12.33543613, 60.93579568)
44522366,1.1589956807815,0.047192307692308,c(11.64091092, 44.39170781)
44522402,1.29560545825723,0.0693,c(11.6503514, 44.7162227)
44522406,0.895601990820536,0.006980769230769,c(11.65140918, 44.75227515)
44522550,0.78176116407426,0.018830769230769,c(11.69071146, 46.04956663)
44542404,1.29496730750275,0.005005769230769,c(11.67607717, 44.73384784)
44544060,0.640832709956394,0.156784615384615,c(12.3515507, 59.62082053)
44562976,1.08445595854922,0.035,c(11.87831359, 49.8809741)
44564034,0.668518901766004,0.107938461538462,c(12.3707565, 59.38645437)
44564074,0.858344304189576,0.006692307692308,c(12.39567782, 59.74610353)
44582206,0.804794163626889,0.0405,c(11.67391239, 42.9472498)
44582466,0.719376782971253,0.0886,c(11.74384273, 45.29171534)
44602356,1.26703156358329,0.051365384615385,c(11.7383337, 44.29992411)
44602522,1.05304820212124,0.107923076923077,c(11.78561669, 45.79572471)
44602536,0.740197390952396,0.011723076923077,c(11.78975944, 45.92180714)
44603022,0.922414254472978,0.166361538461538,c(11.9507598, 50.29347128)
44603962,0.513888574980224,0.149134615384615,c(12.39629665, 58.73801644)
44604030,0.712399456805599,0.0427,c(12.43841564, 59.34927605)
44604052,0.868295379173115,0.0954,c(12.45241591, 59.54706603)
44604070,0.981469786416145,0.019480769230769,c(12.46401093, 59.70890563)
44604174,0.163,0,c(12.53358646, 60.6441972)
44623090,1.5763244360615,0.043642307692308,c(12.00472116, 50.90404692)
44624094,0.148282991276285,0.00845,c(12.51532032, 59.92407509)
44624292,0.5246106258814,0.012715384615385,c(12.65590912, 61.70522788)
44624422,0.56279048106925,0.008938461538462,c(12.75856556, 62.87560031)
44643268,1.59681497850207,0.006165384615385,c(12.10614742, 52.50264897)
44643358,1.50984559123123,0.041878846153846,c(12.14558376, 53.31102703)
44662456,1.17086868269323,0.013736538461538,c(11.84264, 45.19988822)
44662492,1.05598390087993,0.025269230769231,c(11.85349343, 45.52419711)
44663338,1.49670075004306,0.017492307692308,c(12.16653167, 53.13086078)
44663914,0.113967772015135,0.001823076923077,c(12.46969346, 58.30478636)
44663942,1.05336688539211,0.034030769230769,c(12.48706621, 58.55641537)
44682440,1.21077568633112,0.014198076923077,c(11.86321028, 45.05528104)
44683766,0.481588316986714,0.022380769230769,c(12.4152404, 56.97442991)
44683820,0.608820723593495,0.058598076923077,c(12.4466617, 57.45955205)
44683856,0.45805921896649,0.02565,c(12.46815282, 57.78299671)
44684198,0.372116958141919,0.024634615384615,c(12.696937, 60.85741998)
44702302,0.677135573670385,0.007990384615385,c(11.84761294, 43.81083737)
44702374,1.1952337638712,0.048596153846154,c(11.86867649, 44.46002062)
44702410,1.06681787880948,0.082626923076923,c(11.8794485, 44.78449289)
44723916,1.1778497118844,0.013817307692308,c(12.57308487, 58.32085225)
44724132,0.733684220862751,0.020798076923077,c(12.7209965, 60.26245602)
44742228,1.19545423952935,0.028511538461538,c(11.87562845, 43.14238228)
44742400,0.849244179198241,0.020423076923077,c(11.92679529, 44.6934523)
44743884,0.667428328403797,0.005211538461538,c(12.58652969, 58.03266784)
44743890,1.03618837232654,0.042403846153846,c(12.59036415, 58.08657825)
44744208,0.898603904368428,0.017865384615385,c(12.81464669, 60.94526658)
44762530,0.429782420548381,0.268967307692308,c(11.99371079, 45.86411304)
44762764,0.568913755018461,0.045830769230769,c(12.07502674, 47.97000493)
44782216,1.21951139665262,0.060115384615385,c(11.92112097, 43.03318467)
44782356,1.15455732984991,0.062225,c(11.96335881, 44.29591156)
44783296,1.37929500435882,0.016142307692308,c(12.32547864, 52.75030802)
44783818,0.648220704704198,0.012951923076923,c(12.61170075, 57.43840736)
44802442,1.20628428305023,0.014146153846154,c(12.0158999, 45.07049196)
44802636,1.10035086518219,0.101123076923077,c(12.08186335, 46.81737776)
44803324,1.81416324414849,0.035423076923077,c(12.36869996, 53.00119596)
44804076,0.569010774138118,0.026336538461538,c(12.8226503, 59.75615118)
44823334,1.42201505477245,0.057288461538462,c(12.40344626, 53.09041263)
44824420,0.490175930991287,0.029776923076923,c(13.14746909, 62.85001611)
44843230,1.57225763126254,0.043534615384615,c(12.38215234, 52.15579274)
44844134,0.906138978226168,0.021761538461538,c(12.93857536, 60.27612864)
44844188,0.689607745448411,0.019573076923077,c(12.98195176, 60.76169898)
44862512,0.84717952749715,0.217261538461538,c(12.11597944, 45.69953101)
44862602,0.365144165470139,0.008884615384615,c(12.14797108, 46.50982643)
44863766,0.98620476851687,0.027757692307692,c(12.71072576, 56.9686447)
44864414,0.297764894347395,0.016825,c(13.21978946, 62.79436511)
44882226,0.760508248955055,0.008965384615385,c(12.04656002, 43.12103955)
44882352,1.09176764220442,0.044576923076923,c(12.08703989, 44.25741307)
44883234,1.49046941678521,0.053653846153846,c(12.44253493, 52.19052828)
44884030,0.096613582280798,0.001951923076923,c(12.92910338, 59.33976986)
44884274,0.694634748454021,0.058973076923077,c(13.12903263, 61.53366682)
44904150,0.7015,0,c(13.05977804, 60.41769988)
44922166,1.05515115354017,0.071753846153846,c(12.07656224, 42.5785452)
44922328,1.02036575579676,0.089346153846154,c(12.12894364, 44.04002771)
44922480,1.19844240583761,0.028580769230769,c(12.18140482, 45.40977032)
44922558,0.836387579594819,0.042023076923077,c(12.20966986, 46.11215657)
44922728,0.857743761358451,0.039176923076923,c(12.27469785, 47.64196001)
44923890,1.13734481458001,0.041469230769231,c(12.89480327, 58.08036261)
44923902,1.27737035727744,0.009926923076923,c(12.90341614, 58.18816487)
44924046,0.440906794900289,0.048211538461538,c(13.01167456, 59.48206395)
44924280,0.868234853684408,0.013723076923077,c(13.20932085, 61.5860245)
44942142,0.783495123244714,0.082578846153846,c(12.09328204, 42.36137391)
44942422,1.30746774081319,0.005053846153846,c(12.18625163, 44.88674217)
44942712,0.478828407115153,0.079753846153846,c(12.29488336, 47.49747927)
44943874,0.950821032663465,0.026788461538462,c(12.91710018, 57.93590108)
44962522,0.8441200324412,0.2602,c(12.2478603, 45.78694333)
44963130,0.741541631785691,0.044369230769231,c(12.50721986, 51.25398038)
44963904,0.91299631996901,0.007115384615385,c(12.97273126, 58.20465152)
44963908,1.09662220883208,0.004242307692308,c(12.97568627, 58.24058481)
44964210,0.569464115313144,0.00445,c(13.22061885, 60.95480426)
44982564,0.703198888476912,0.056042307692308,c(12.2894517, 46.16453805)
44983828,0.73288813624309,0.037015384615385,c(12.95117894, 57.52124378)
45002386,1.18904785397139,0.033276923076923,c(12.24903414, 44.56073557)
45002638,0.316036772216548,0.021,c(12.34438732, 46.8300065)
45003106,1.19271168274384,0.102884615384615,c(12.55253496, 51.03715458)
45004036,1.05420173431408,0.020894230769231,c(13.14420506, 59.38908054)
45004078,0.736894040253739,0.017769230769231,c(13.17893007, 59.76652439)
45004144,0.236903678517905,0.006811538461538,c(13.23534093, 60.35976101)
45023176,0.931618907665932,0.018509615384615,c(12.61667231, 51.66525261)
45023284,1.38900019141198,0.005367307692308,c(12.67411138, 52.63512968)
45023756,0.098059909979823,0.008769230769231,c(12.96627352, 56.87314155)
45024130,0.196279452554674,0.009244230769231,c(13.25914422, 60.23308831)
45042534,1.27220971094583,0.046159615384615,c(12.35523249, 45.89276465)
45042696,0.441100063745416,0.070823076923077,c(12.42072863, 47.35068321)
45044198,0.058048009632026,0.003325,c(13.35651524, 60.84355663)
45062500,1.42881017878968,0.033888461538462,c(12.36764265, 45.58604515)
45062550,0.566211548462715,0.008992307692308,c(12.38729114, 46.03623942)
45062554,0.631325805426603,0.007453846153846,c(12.38888137, 46.07224928)
45063274,1.28666140489345,0.025384615384615,c(12.727588, 52.54400022)
45063428,0.717548360663733,0.014317307692308,c(12.81654292, 53.92671596)
45063878,0.164592809949551,0.007763461538462,c(13.12226836, 57.96727018)
45064062,0.462502479763187,0.011226923076923,c(13.27155955, 59.62028477)
