"SURVEY_DATE","POINTID_2018","Elev","Depth","Coarse","Clay","Sand","Silt","Soil_Stones","pH_CaCl2_2018","pH_H2O","EC_2018","OC_2018","OC..20.30.cm.","CaCO3_2018","CaCO3..20.30.cm.","P_2018","N_2018","K_2018","Ox_Al","Ox_Fe","NUTS_0_2018","NUTS_1_2018","NUTS_2_2018","NUTS_3_2018","TH_LAT","TH_LONG","LC_2018","LU_2018","BD.0.10","BD.10.20","BD.20.30","BD.0.20","BDsample_0","coarse_mas","BDfine_0_2","coarse_vol"
"09-05-18",27122016,158,"0-20 cm",NA,NA,NA,NA,1,7,7.6,15.43,"14.5","13.7","19",19,"< LOD","1.5","121.3",NA,NA,"PT","PT1","PT18","PT185",39.43207414,-8.795564111,"B81","U111",0.927,0.887,0.889,0.907,0.907,0.14,0.82007100629999,0.048838461538462
"02-07-18",27141834,179,"0-20 cm",NA,NA,NA,NA,1,5,5.54,12.89,"9.8","",NA,NA,"18.9","1.2","126.5",NA,NA,"PT","PT1","PT18","PT184",37.84102488,-8.318924201,"B13","U111",NA,NA,NA,NA,NA,NA,NA,NA
"23-07-18",27161812,222,"0-20 cm",NA,NA,NA,NA,1,6.3,6.85,15.59,"18.3","15",NA,NA,"15.2","2.1","36.8",NA,NA,"PT","PT1","PT18","PT184",37.65202644,-8.244007388,"B55","U111",1.227,1.306,1.29,1.267,1.2665,0.1,1.19821699314695,0.048711538461538
"20-06-18",27162028,360,"0-20 cm",NA,NA,NA,NA,1,7,7.33,25.1,"34.1","25","280",309,"< LOD","3.5","417.6",NA,NA,"PT","PT1","PT16","PT16F",39.54593442,-8.781341154,"B81","U111",0.871,0.887,1.004,0.879,0.879,0.34,0.655485541948773,0.114946153846154
"02-07-18",27181846,117,"0-20 cm",NA,NA,NA,NA,1,5.7,6.3,8.15,"5.1","3.5",NA,NA,"15.3","0.5","94.9",1.5,0.8,"PT","PT1","PT18","PT181",37.95506483,-8.303628792,"B81","U111",1.419,1.543,1.614,1.481,1.481,0.17,1.36102426082624,0.096834615384615
"08-05-18",27182008,189,"0-10 cm",NA,NA,NA,NA,1,6.8,7.36,14.61,"16.1","","4",NA,"< LOD","1.4","201.1",NA,NA,"PT","PT1","PT18","PT185",39.37538276,-8.707174304,"E20","U415",1.436,NA,NA,NA,1.436,0.04,1.40970360581461,0.022092307692308
"17-07-18",27201772,573,"0-20 cm",NA,NA,NA,NA,2,4.5,5.31,4.36,"24.8","",NA,NA,"< LOD","1.8","104.4",NA,NA,"PT","PT1","PT15","PT150",37.30884037,-8.105164104,"C10","U120",1.315,0.95,NA,1.132,1.1325,0.21,0.98475134145438,0.091471153846154
"31-05-18",27201962,100,"0-20 cm",NA,NA,NA,NA,1,4.3,4.96,6.59,"9.9","7",NA,NA,"< LOD","0.7","19.5",NA,NA,"PT","PT1","PT18","PT185",38.97699355,-8.567653831,"C32","U120",1.55,1.454,1.474,1.502,1.502,0.31,1.26246872628117,0.179084615384615
"09-05-18",27202006,146,"0-20 cm",NA,NA,NA,NA,2,7.1,7.92,18.81,"24.9","16.5","237",275,"21","2.1","272.1",NA,NA,"PT","PT1","PT18","PT185",39.36230016,-8.679456518,"E30","U112",1.043,0.984,1.094,1.013,1.0135,0.19,0.886599638204147,0.074063461538462
"14-07-18",27221750,139,"0-20 cm",NA,NA,NA,NA,1,7,7.76,19.66,"30","","559",NA,"< LOD","2.2","301.3",NA,NA,"PT","PT1","PT15","PT150",37.11947836,-8.031746353,"D10","U420",NA,NA,NA,NA,NA,NA,NA,NA
"14-05-18",27221822,240,"0-20 cm",NA,NA,NA,NA,1,5.8,6.38,6.49,"17.7","11.8",NA,NA,"< LOD","1.9","141.9",1.2,3.4,"PT","PT1","PT18","PT184",37.75280367,-8.201674106,"C10","U120",1.242,1.255,1.274,1.249,1.2485,0.39,0.937075886677535,0.187275
"22-06-18",27221858,137,"0-20 cm",NA,NA,NA,NA,1,4.7,5.52,4.32,"5.9","3.7",NA,NA,"< LOD","0.6","48.1",NA,NA,"PT","PT1","PT18","PT184",38.06908735,-8.288325177,"E10","U111",1.501,1.528,1.446,1.515,1.5145,0.15,1.41057389398713,0.087375
"15-07-18",27241758,197,"0-20 cm",NA,NA,NA,NA,1,7,7.65,16.49,"20.7","18","613",591,"< LOD","1.9","227.9",0.5,2.1,"PT","PT1","PT15","PT150",37.1941453,-8.02847573,"B81","U111",1.133,1.227,1.348,1.18,1.18,0.21,1.03040557775699,0.095307692307692
"28-07-18",27241816,302,"0-20 cm",NA,NA,NA,NA,1,4.7,5.62,8.01,"25.8","",NA,NA,"14.1","2.1","110.9",NA,NA,"PT","PT1","PT18","PT184",37.70434947,-8.165260477,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"16-06-18",27241888,142,"0-20 cm",NA,NA,NA,NA,1,4.8,5.86,6.19,"13.6","","2",NA,"< LOD","1.2","170.6",NA,NA,"PT","PT1","PT18","PT181",38.33679543,-8.339140772,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"02-07-18",27241916,222,"0-20 cm",NA,NA,NA,NA,1,5.2,5.92,7.92,"22.8","20.2",NA,NA,"< LOD","2.1","120.8",NA,NA,"PT","PT1","PT18","PT187",38.58247455,-8.408011888,"C10","U120",1.208,1.241,1.218,1.225,1.2245,0.14,1.1274050161206,0.065934615384615
"10-05-18",27241992,68,"0-20 cm",NA,NA,NA,NA,1,7.2,7.83,14.86,"12.3","","12",NA,"27.3","1.3","190.7",NA,NA,"PT","PT1","PT18","PT185",39.24855054,-8.598580275,"B82","U111",NA,NA,NA,NA,NA,NA,NA,NA
"18-06-18",27242086,95,"0-20 cm",NA,NA,NA,NA,1,4.3,5.25,3.34,"5.6","","1",NA,"< LOD","0.4","22.6",NA,NA,"PT","PT1","PT16","PT16E",40.07083025,-8.841867931,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"15-07-18",27281760,267,"0-20 cm",NA,NA,NA,NA,1,4.7,5.66,3.54,"21.6","",NA,NA,"< LOD","1.4","61.7",NA,NA,"PT","PT1","PT15","PT150",37.22023173,-7.98926198,"D10","U414",NA,NA,NA,NA,NA,NA,NA,NA
"24-07-18",27281838,157,"0-20 cm",NA,NA,NA,NA,1,6.3,7,8.91,"12.8","",NA,NA,"52.5","1.3","545.8",NA,NA,"PT","PT1","PT18","PT184",37.90628533,-8.173618568,"B81","U111",NA,NA,NA,NA,NA,NA,NA,NA
"02-07-18",27281850,149,"0-20 cm",NA,NA,NA,NA,1,5.1,5.78,6.23,"24","",NA,NA,"20","1.6","63.3",NA,NA,"PT","PT1","PT18","PT184",38.01172717,-8.202449758,"B11","U111",NA,NA,NA,NA,NA,NA,NA,NA
"08-06-18",27281940,174,"0-20 cm",NA,NA,NA,NA,1,5.1,5.89,5.55,"7.7","6",NA,NA,"< LOD","0.5","35.3",NA,NA,"PT","PT1","PT18","PT187",38.80165119,-8.422782643,"C32","U120",1.271,1.222,1.281,1.246,1.2465,0.04,1.2200365470131,0.019176923076923
"07-07-18",27282072,128,"0-20 cm",NA,NA,NA,NA,1,4.7,5.25,19.03,"16.8","","1",NA,"13.2","1.4","132.6",NA,NA,"PT","PT1","PT16","PT16F",39.957369,-8.759527193,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"21-06-18",27282102,107,"0-20 cm",NA,NA,NA,NA,1,5.2,5.87,3.58,"7.9","","1",NA,"< LOD","0.4","21.1",NA,NA,"PT","PT1","PT16","PT16E",40.21956151,-8.838408174,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"31-05-18",27301972,153,"0-20 cm",NA,NA,NA,NA,1,4.3,5,10.17,"11.5","",NA,NA,"< LOD","1","108.9",NA,NA,"PT","PT1","PT18","PT185",39.08650659,-8.480398084,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"30-05-18",27301980,142,"0-20 cm",NA,NA,NA,NA,1,4.6,5.42,4.25,"9.2","","1",NA,"< LOD","0.6","20.4",NA,NA,"PT","PT1","PT18","PT185",39.15660199,-8.500555622,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"18-06-18",27302020,149,"0-20 cm",NA,NA,NA,NA,1,6.1,6.39,5.83,"15.2","13.7",NA,NA,"< LOD","1.3","54.5",NA,NA,"PT","PT1","PT16","PT16I",39.50689337,-8.602248621,"B81","U111",1.249,1.259,0.968,1.254,1.254,0.27,1.05247676238823,0.130223076923077
"22-06-18",27302044,278,"0-20 cm",NA,NA,NA,NA,1,2.9,4.03,10.15,"137","","1",NA,"< LOD","3.7","154.7",NA,NA,"PT","PT1","PT16","PT16I",39.71691972,-8.663997248,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"09-06-18",27321748,257,"0-20 cm",NA,NA,NA,NA,1,6.9,7.35,21.8,"57.2","30.3","334",429,"< LOD","3.6","608.7",0.7,0.9,"PT","PT1","PT15","PT150",37.12302697,-7.917530136,"B81","U111",1,1.092,1.173,1.046,1.046,0.15,0.94619950063444,0.060346153846154
"17-05-18",27321784,404,"0-20 cm",NA,NA,NA,NA,1,4.9,5.75,3.58,"13","",NA,NA,"< LOD","1.4","30.2",NA,NA,"PT","PT1","PT18","PT184",37.43994321,-8.001415407,"E20","U111",1.442,1.434,NA,1.438,1.438,0.1,1.36996987216025,0.055307692307692
"08-06-18",27341920,287,"0-20 cm",NA,NA,NA,NA,1,6.3,6.65,17.75,"10.5","12.5","1",NA,"16.9","1","118.2",NA,NA,"PT","PT1","PT18","PT187",38.63924275,-8.306084154,"B15","U111",1.319,1.199,1.265,1.259,1.259,0.26,1.06585058917744,0.1259
"28-07-18",27361828,236,"0-20 cm",NA,NA,NA,NA,2,6,6.46,16.62,"49.8","","1",NA,"10.9","4","331.2",NA,NA,"PT","PT1","PT18","PT184",37.83547155,-8.061192063,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"24-07-18",27361846,223,"0-10 cm",NA,NA,NA,NA,2,7.2,7.92,13.46,"10.3","","22",NA,"22.5","0.9","303.2",2,4,"PT","PT1","PT18","PT184",37.99370508,-8.104139267,"B81","U111",1.128,NA,NA,NA,1.128,0.46,0.760990236026755,0.199569230769231
"06-06-18",27361954,148,"0-20 cm",NA,NA,NA,NA,1,4.2,5.16,3.06,"9","","1",NA,"< LOD","0.5","21.2",NA,NA,"PT","PT1","PT18","PT185",38.94179381,-8.367875561,"C22","U120",NA,NA,NA,NA,NA,NA,NA,NA
"29-06-18",27362062,136,"0-20 cm",NA,NA,NA,NA,1,4.6,5.01,29.1,"28.7","","1",NA,"46.3","2.2","91.4",NA,NA,"PT","PT1","PT16","PT16F",39.88763555,-8.642388851,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"03-07-18",27381902,255,"0-20 cm",NA,NA,NA,NA,1,4,4.71,8.69,"16.1","11.9",NA,NA,"< LOD","1.5","65.3",NA,NA,"PT","PT1","PT18","PT187",38.48989142,-8.217254276,"C10","U120",1.324,1.271,1.273,1.298,1.2975,0.12,1.21453176778628,0.059884615384615
"08-06-18",27381916,333,"0-20 cm",NA,NA,NA,NA,1,5,5.46,14.91,"14.5","","1",NA,"< LOD","1.2","128.2",1.2,3.5,"PT","PT1","PT18","PT187",38.61277672,-8.251515379,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"08-06-18",27381926,233,"0-20 cm",NA,NA,NA,NA,1,5.9,6.28,13.21,"20.1","",NA,NA,"15.5","1.7","62.7",NA,NA,"PT","PT1","PT18","PT187",38.70052885,-8.276096238,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"25-06-18",27382028,201,"0-20 cm",NA,NA,NA,NA,1,5.2,5.54,25.1,"21.9","17.6",NA,NA,"< LOD","1.6","97.6",NA,NA,"PT","PT1","PT16","PT16I",39.59450173,-8.532099306,"B81","U415",0.948,1.106,1.093,1.027,1.027,0.2,0.892073832790445,0.079
"14-05-18",27401804,288,"0-20 cm",NA,NA,NA,NA,1,5.3,5.76,7.03,"9.5","6.6",NA,NA,"< LOD","1.2","48.8",NA,NA,"PT","PT1","PT18","PT184",37.63287273,-7.960229523,"C10","U120",1.474,1.38,1.319,1.427,1.427,0.3,1.19579170311709,0.164653846153846
"26-08-18",27401840,198,"0-20 cm",NA,NA,NA,NA,1,7.2,7.89,15.75,"13.8","12.7","194",214,"< LOD","1","234.8",NA,NA,"PT","PT1","PT18","PT184",37.94949001,-8.04546633,"F40","U112",0.983,1.074,1.038,1.028,1.0285,0.19,0.900787869840326,0.075159615384615
"25-06-18",27402038,231,"0-20 cm",NA,NA,NA,NA,2,3.5,4.31,5.05,"38.9","","1",NA,"< LOD","1.4","51.9",NA,NA,"PT","PT1","PT16","PT16I",39.68642896,-8.535023205,"C32","U120",NA,NA,NA,NA,NA,NA,NA,NA
"02-07-18",27402128,66,"0-20 cm",NA,NA,NA,NA,1,5.3,5.87,2.6,"2.4","3.1",NA,NA,"< LOD","< LOD","< LOD",NA,NA,"PT","PT1","PT16","PT16E",40.47345671,-8.769787704,"C22","U120",1.562,1.37,NA,1.466,1.466,0.02,1.45306611480231,0.011276923076923
"05-06-18",27421740,110,"0-20 cm",NA,NA,NA,NA,1,7.4,7.99,14.06,"15.8","12.8","329",300,"< LOD","1.7","264.5",NA,NA,"PT","PT1","PT15","PT150",37.07357074,-7.789523471,"C10","U120",1.402,1.378,1.279,1.39,1.39,0.13,1.29962385814078,0.0695
"17-07-18",27421762,432,"0-20 cm",NA,NA,NA,NA,1,5.9,6.56,5.83,"23","",NA,NA,"< LOD","2.5","245.9",NA,NA,"PT","PT1","PT15","PT150",37.26737422,-7.840226945,"D10","U420",NA,NA,NA,NA,NA,NA,NA,NA
"19-07-18",27421780,304,"0-20 cm",NA,NA,NA,NA,1,5.4,6.36,4.58,"6.2","6.5",NA,NA,"< LOD","0.8","57.6",NA,NA,"PT","PT1","PT15","PT150",37.42587121,-7.882013906,"C22","U120",1.36,1.418,1.386,1.389,1.389,0.17,1.26803165994746,0.090819230769231
"24-05-18",27421902,248,"0-20 cm",NA,NA,NA,NA,1,7.1,7.44,39.8,"7.7","8.1","36",44,"< LOD","0.6","45",NA,NA,"PT","PT1","PT18","PT187",38.49848408,-8.172593972,"E20","U111",1.263,1.538,1.245,1.401,1.4005,0.07,1.35349974919713,0.037705769230769
"29-05-18",27422006,78,"0-20 cm",NA,NA,NA,NA,1,5.3,5.92,10.79,"5.1","",NA,NA,"32.4","0.7","43.9",NA,NA,"PT","PT1","PT18","PT185",39.41058515,-8.430829259,"B16","U111",NA,NA,NA,NA,NA,NA,NA,NA
"29-05-18",27422010,74,"0-20 cm",NA,NA,NA,NA,4,6.8,7.33,19.46,"10.6","",NA,NA,"25.4","1.3","217",0.6,2.5,"PT","PT1","PT18","PT185",39.44562452,-8.440962163,"B15","U111",NA,NA,NA,NA,NA,NA,NA,NA
"26-08-18",27461842,216,"0-10 cm",NA,NA,NA,NA,3,6.2,6.9,5.83,"9.7","",NA,NA,"52.7","0.7","140",NA,NA,"PT","PT1","PT18","PT184",37.97982158,-7.983712405,"B13","U111",1.219,NA,NA,NA,1.219,0.18,1.09171210377303,0.084392307692308
"19-08-18",27461868,182,"0-20 cm",NA,NA,NA,NA,1,4.7,5.68,6.07,"12.1","",NA,NA,"10.4","1.3","120.5",NA,NA,"PT","PT1","PT18","PT184",38.20837457,-8.045813739,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"04-07-18",27461892,237,"0-20 cm",NA,NA,NA,NA,2,4.8,5.74,5.85,"12.9","10.3",NA,NA,"< LOD","1.1","52.6",NA,NA,"PT","PT1","PT18","PT187",38.41923153,-8.103666991,"C10","U120",1.219,1.331,1.295,1.275,1.275,0.08,1.2208967173739,0.039230769230769
"23-06-18",27462022,119,"0-20 cm",NA,NA,NA,NA,1,5,5.51,18.08,"33.8","","1",NA,"< LOD","2","239.5",NA,NA,"PT","PT1","PT16","PT16I",39.55945695,-8.426123654,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"29-05-18",27462138,77,"0-20 cm",NA,NA,NA,NA,1,4.1,5.04,2.37,"3.3","< LOD",NA,NA,"< LOD","< LOD","< LOD",NA,NA,"PT","PT1","PT16","PT16D",40.57415894,-8.72738882,"C22","U120",1.298,1.404,1.486,1.351,1.351,0.02,1.33788369905712,0.010392307692308
"30-07-18",27481828,188,"0-20 cm",NA,NA,NA,NA,1,6.2,6.8,8.95,"23.6","13.7",NA,NA,"< LOD","2.1","60.7",NA,NA,"PT","PT1","PT18","PT184",37.86093134,-7.92837558,"C10","U120",1.14,1.312,1.313,1.226,1.226,0.4,0.906598407281001,0.188615384615385
"26-08-18",27481840,231,"0-20 cm",NA,NA,NA,NA,2,5.3,6.14,9.09,"7.6","","1",NA,"24.7","1","95.6",NA,NA,"PT","PT1","PT18","PT184",37.96647333,-7.956786288,"B31","U111",NA,NA,NA,NA,NA,NA,NA,NA
"04-07-18",27481894,225,"0-20 cm",NA,NA,NA,NA,1,5.5,6.1,8.02,"14.7","21.7",NA,NA,"< LOD","1.3","78.2",NA,NA,"PT","PT1","PT18","PT187",38.44107094,-8.086193948,"C10","U120",1.301,1.219,1.325,1.26,1.26,0.19,1.12410404134542,0.092076923076923
"30-05-18",27481972,217,"0-20 cm",NA,NA,NA,NA,1,4.1,4.78,5.74,"9.7","","1",NA,"< LOD","0.6","31.1",NA,NA,"PT","PT1","PT18","PT186",39.12561598,-8.277726695,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"03-05-18",27482128,77,"0-20 cm",NA,NA,NA,NA,1,5.7,6.17,5.02,"9.1","6.4",NA,NA,"< LOD","0.8","15.9",NA,NA,"PT","PT1","PT16","PT16D",40.49121854,-8.677925269,"E20","U111",1.193,1.2,1.395,1.196,1.1965,0.37,0.908483540730405,0.170271153846154
"21-05-18",27501780,295,"0-20 cm",NA,NA,NA,NA,4,5.4,6.31,3.17,"6.2","4.6",NA,NA,"< LOD","0.9","67.2",NA,NA,"PT","PT1","PT15","PT150",37.44268222,-7.793951199,"D10","U415",1.56,1.492,1.554,1.526,1.526,0.17,1.40696237684676,0.099776923076923
"29-07-18",27501802,233,"0-20 cm",NA,NA,NA,NA,2,5.8,6.35,6.15,"12","8.6",NA,NA,"10.7","1.3","46.3",NA,NA,"PT","PT1","PT18","PT184",37.63637118,-7.845168807,"E20","U111",1.354,1.376,1.355,1.365,1.365,0.35,1.08698315467075,0.18375
"23-05-18",27501892,249,"0-20 cm",NA,NA,NA,NA,1,4.6,5.59,5.85,"7.1","6.3",NA,NA,"< LOD","0.7","29.6",NA,NA,"PT","PT1","PT18","PT187",38.4277697,-8.059040764,"E20","U111",1.158,1.242,1.28,1.2,1.2,0.08,1.14632587859425,0.036923076923077
"19-08-18",27521862,210,"0-20 cm",NA,NA,NA,NA,1,6.7,7.17,15.5,"21.5","","30",NA,"14","2.1","223.7",NA,NA,"PT","PT1","PT18","PT184",38.16838432,-7.964727398,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"04-07-18",27521880,366,"0-20 cm",NA,NA,NA,NA,1,6.6,7.32,8.03,"12.7","","1",NA,"< LOD","1.6","105.1",NA,NA,"PT","PT1","PT18","PT187",38.32659296,-8.007829938,"B81","U111",NA,NA,NA,NA,NA,NA,NA,NA
"03-07-18",27522042,267,"0-20 cm",NA,NA,NA,NA,1,6.5,6.69,11.02,"37.3","","2",NA,"< LOD","2.2","320.7",NA,NA,"PT","PT1","PT16","PT16I",39.74769001,-8.408952199,"C10","U420",NA,NA,NA,NA,NA,NA,NA,NA
"21-06-18",27522096,76,"0-20 cm",NA,NA,NA,NA,1,6.8,7.36,14.95,"10.1","","19",NA,"89.7","1.2","80.8",NA,NA,"PT","PT1","PT16","PT16E",40.22027772,-8.548144841,"E30","U112",NA,NA,NA,NA,NA,NA,NA,NA
"01-06-18",27522114,133,"0-20 cm",NA,NA,NA,NA,1,5.5,5.86,5.93,"4","6.3",NA,NA,"< LOD","0.3","12.3",NA,NA,"PT","PT1","PT16","PT16E",40.37768345,-8.595175679,"C22","U120",1.311,1.262,1.185,1.286,1.2865,0.14,1.18873750459732,0.069273076923077
"06-06-18",27541756,319,"0-20 cm",NA,NA,NA,NA,1,5.1,6,4.55,"25.8","",NA,NA,"< LOD","2.2","241.3",NA,NA,"PT","PT1","PT15","PT150",37.23962435,-7.694621989,"D20","U420",NA,NA,NA,NA,NA,NA,NA,NA
"03-05-18",27541792,217,"0-20 cm",NA,NA,NA,NA,2,5.5,6.29,3.52,"9.7","",NA,NA,"< LOD","1.5","48.8",NA,NA,"PT","PT1","PT18","PT184",37.55673214,-7.777729769,"E20","U111",1.532,1.315,NA,1.424,1.4235,0.28,1.21048777607181,0.1533
"29-07-18",27541810,214,"0-20 cm",NA,NA,NA,NA,1,5.4,6.18,8.59,"23.5","13.1",NA,NA,"10.8","2.1","72.3",NA,NA,"PT","PT1","PT18","PT184",37.71519302,-7.819694228,"C22","U120",1.079,1.031,1.291,1.055,1.055,0.27,0.864907241431441,0.109557692307692
"07-05-18",27541828,220,"0-20 cm",NA,NA,NA,NA,2,5.9,6.67,5.15,"9.8","6.5",NA,NA,"12.3","1.2","105.9",NA,NA,"PT","PT1","PT18","PT184",37.87359195,-7.861935525,"E30","U111",1.064,1.247,1.288,1.155,1.1555,0.22,0.998961543872214,0.097773076923077
"01-06-18",27542110,135,"0-20 cm",NA,NA,NA,NA,2,7.5,8.35,16.44,"7.2","20.6","467",384,"< LOD","1","230.9",5.6,3.3,"PT","PT1","PT16","PT16E",40.34711342,-8.561770601,"B82","U111",1.365,1.303,1.152,1.334,1.334,0.13,1.24352298296368,0.0667
"18-05-18",27561764,245,"0-20 cm",NA,NA,NA,NA,1,6.1,6.61,9.7,"44.8","",NA,NA,"12.9","3.8","312.3",NA,NA,"PT","PT1","PT15","PT150",37.31428407,-7.691011843,"D10","U420",NA,NA,NA,NA,NA,NA,NA,NA
"25-08-18",27561812,220,"0-20 cm",NA,NA,NA,NA,1,5.3,6.14,5.86,"18.1","",NA,NA,"< LOD","1.2","47.7",NA,NA,"PT","PT1","PT18","PT184",37.73699578,-7.802264626,"C10","U120",1.509,1.526,NA,1.518,1.5175,0.42,1.16596948003974,0.245134615384615
"20-06-18",27561920,327,"0-20 cm",NA,NA,NA,NA,3,6.8,7.22,42.49,"88.8","","3",NA,"114.1","7.6","695.9",NA,NA,"PT","PT1","PT18","PT187",38.68648993,-8.05985082,"E10","U111",NA,NA,NA,NA,NA,NA,NA,NA
"26-04-18",27561952,162,"0-20 cm",NA,NA,NA,NA,3,4.5,5.44,4.51,"4.2","2.4",NA,NA,"< LOD","0.5","27",NA,NA,"PT","PT1","PT18","PT187",38.9673951,-8.138163986,"C10","U120",1.33,1.564,1.548,1.447,1.447,0.21,1.29441190176514,0.116873076923077
"30-05-18",27561980,216,"0-20 cm",NA,NA,NA,NA,2,4.1,5.11,3.96,"9.9","","2",NA,"< LOD","0.7","24.5",NA,NA,"PT","PT1","PT18","PT186",39.21302743,-8.207455207,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"26-06-18",27561988,225,"0-20 cm",NA,NA,NA,NA,2,4.3,5.15,5,"17.9","40.4",NA,NA,"< LOD","1","76.5",NA,NA,"PT","PT1","PT16","PT16I",39.28318073,-8.22738568,"C10","U120",1.063,0.952,0.87,1.008,1.0075,0.26,0.829079788712816,0.10075
"02-07-18",27562118,113,"0-20 cm",NA,NA,NA,NA,1,4.9,5.43,11.52,"12","10.7",NA,NA,"127.2","1","49.1",NA,NA,"PT","PT1","PT16","PT16D",40.42146744,-8.559769342,"B41","U111",1.388,1.563,NA,1.475,1.4755,0.13,1.38593214391751,0.073775
"29-05-18",27562136,102,"0-20 cm",NA,NA,NA,NA,1,4.1,4.75,7.67,"12.4","","1",NA,"111.1","1.3","73.9",NA,NA,"PT","PT1","PT16","PT16D",40.57882319,-8.607088998,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"04-06-18",27601758,220,"0-20 cm",NA,NA,NA,NA,1,5.2,6.05,4.53,"2.4","",NA,NA,"< LOD","0.3","102.2",NA,NA,"PT","PT1","PT15","PT150",37.26973116,-7.633296391,"D10","U420",NA,NA,NA,NA,NA,NA,NA,NA
"01-05-18",27601790,245,"0-20 cm",NA,NA,NA,NA,1,6.2,6.84,8.26,"21.2","",NA,NA,"21.2","2.4","394.6",NA,NA,"PT","PT1","PT18","PT184",37.5516643,-7.706921315,"E10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"13-07-18",27601794,199,"0-20 cm",NA,NA,NA,NA,4,5.7,6.55,4.08,"13.9","",NA,NA,"< LOD","1.1","111.7",NA,NA,"PT","PT1","PT18","PT184",37.5868922,-7.716184921,"D20","U420",1.346,1.301,NA,1.324,1.3235,0.16,1.21031554617626,0.081446153846154
"11-08-18",27601844,244,"0-20 cm",NA,NA,NA,NA,1,5.8,6.55,7.63,"10.1","",NA,NA,"24.9","1.1","172.7",1,3.6,"PT","PT1","PT18","PT184",38.02698388,-7.833129722,"E30","U112",NA,NA,NA,NA,NA,NA,NA,NA
"21-06-18",27601942,201,"0-20 cm",NA,NA,NA,NA,4,6.7,6.96,26.5,"24.4","","2",NA,"14.2","2","166.8",NA,NA,"PT","PT1","PT18","PT187",38.88818492,-8.068669507,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"04-07-18",27602032,333,"0-20 cm",NA,NA,NA,NA,1,4.1,4.64,10.02,"22","","3",NA,"< LOD","1.8","100.5",NA,NA,"PT","PT1","PT16","PT16I",39.67747911,-8.292652508,"C22","U120",NA,NA,NA,NA,NA,NA,NA,NA
"23-05-18",27602150,50,"0-20 cm",NA,NA,NA,NA,2,5.7,6.34,29.41,"47.2","",NA,NA,"< LOD","4.1","278.1",NA,NA,"PT","PT1","PT16","PT16D",40.71000579,-8.598018758,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"09-07-18",27622062,419,"0-20 cm",NA,NA,NA,NA,1,4,4.98,4.01,"49.7","","1",NA,"< LOD","2.1","74.4",NA,NA,"PT","PT1","PT16","PT16F",39.94458503,-8.346205058,"C10","U120",NA,NA,NA,NA,NA,NA,NA,NA
"05-06-18",27641752,222,"0-20 cm",NA,NA,NA,NA,1,4.8,5.7,4.94,"25.7","22.8",NA,NA,"< LOD","2.6","176.7",NA,NA,"PT","PT1","PT15","PT150",37.22513623,-7.575663712,"C10","U120",1.154,1.131,1.126,1.142,1.1425,0.21,0.994330688643369,0.092278846153846
"11-08-18",27641832,234,"0-20 cm",NA,NA,NA,NA,1,7.4,8.12,17.3,"8.2","","35",NA,"10","1","291.3",NA,NA,"PT","PT1","PT18","PT184",37.92979423,-7.760527221,"B81","U111",NA,NA,NA,NA,NA,NA,NA,NA
"04-07-18",27641896,278,"0-20 cm",NA,NA,NA,NA,1,4.5,4.92,13.05,"8","10.4",NA,NA,"< LOD","0.9","55",1.6,1.4,"PT","PT1","PT18","PT187",38.49264562,-7.912367462,"B55","U111",1.323,1.161,1.159,1.242,1.242,0.09,1.1809936420413,0.042992307692308
"20-06-18",27641914,353,"0-20 cm",NA,NA,NA,NA,1,5.6,6.38,5.78,"15.4","",NA,NA,"< LOD","1.6","85.5",NA,NA,"PT","PT1","PT18","PT187",38.65080775,-7.955721568,"E20","U111",NA,NA,NA,NA,NA,NA,NA,NA
"31-05-18",27642102,110,"0-20 cm",NA,NA,NA,NA,1,7.1,7.9,20.87,"11","","702",NA,"< LOD","1.6","163.7",0.8,0.9,"PT","PT1","PT16","PT16E",40.29906157,-8.426326777,"B81","U111",NA,NA,NA,NA,NA,NA,NA,NA
